cod_distrito,cod_seccion,cod_circuito,cod_categoria,cod_tipo_voto,cod_agrupacion_int,cod_lista,votos
"01","001","00001","01",p,"0135","0000",3087
"01","001","00001","01",p,"0131","0000",2411
"01","001","00001","01",p,"0138","0000",1102
"01","001","00001","01",p,"0137","0000",481
"01","001","00001","01",p,"0132","0000",392
"01","001","00001","01",b,"0000","0000",99
"01","001","00001","01",p,"0133","0000",76
"01","001","00001","01",n,"0000","0000",56
"01","001","00001","01",i,"0000","0000",3
"01","001","00001","01",r,"0000","0000","0"
"01","001","00002","01",p,"0135","0000",2816
"01","001","00002","01",p,"0131","0000",2269
"01","001","00002","01",p,"0138","0000",967
"01","001","00002","01",p,"0137","0000",452
"01","001","00002","01",p,"0132","0000",376
"01","001","00002","01",b,"0000","0000",107
"01","001","00002","01",p,"0133","0000",58
"01","001","00002","01",n,"0000","0000",57
"01","001","00002","01",r,"0000","0000",2
"01","001","00002","01",i,"0000","0000","0"
"01","001","00003","01",p,"0135","0000",1187
"01","001","00003","01",p,"0131","0000",173
"01","001","00003","01",p,"0138","0000",110
"01","001","00003","01",p,"0132","0000",40
"01","001","00003","01",p,"0137","0000",16
"01","001","00003","01",b,"0000","0000",12
"01","001","00003","01",p,"0133","0000",4
"01","001","00003","01",n,"0000","0000",1
"01","001","00003","01",i,"0000","0000","0"
"01","001","00003","01",r,"0000","0000","0"
"01","001","00004","01",p,"0135","0000",1210
"01","001","00004","01",p,"0131","0000",183
"01","001","00004","01",p,"0138","0000",108
"01","001","00004","01",p,"0132","0000",45
"01","001","00004","01",b,"0000","0000",12
"01","001","00004","01",p,"0137","0000",9
"01","001","00004","01",r,"0000","0000",1
"01","001","00004","01",p,"0133","0000",1
"01","001","00004","01",i,"0000","0000","0"
"01","001","00004","01",n,"0000","0000","0"
"01","001","00005","01",p,"0131","0000",2733
"01","001","00005","01",p,"0135","0000",891
"01","001","00005","01",p,"0138","0000",831
"01","001","00005","01",p,"0137","0000",161
"01","001","00005","01",p,"0132","0000",76
"01","001","00005","01",b,"0000","0000",67
"01","001","00005","01",n,"0000","0000",51
"01","001","00005","01",p,"0133","0000",32
"01","001","00005","01",r,"0000","0000",2
"01","001","00005","01",i,"0000","0000",1
"01","001","00006","01",p,"0135","0000",9693
"01","001","00006","01",p,"0131","0000",948
"01","001","00006","01",p,"0138","0000",704
"01","001","00006","01",p,"0132","0000",273
"01","001","00006","01",p,"0137","0000",138
"01","001","00006","01",b,"0000","0000",53
"01","001","00006","01",p,"0133","0000",40
"01","001","00006","01",n,"0000","0000",32
"01","001","00006","01",i,"0000","0000",2
"01","001","00006","01",r,"0000","0000",2
"01","001","00007","01",p,"0135","0000",4241
"01","001","00007","01",p,"0131","0000",693
"01","001","00007","01",p,"0138","0000",459
"01","001","00007","01",p,"0132","0000",175
"01","001","00007","01",p,"0137","0000",130
"01","001","00007","01",b,"0000","0000",34
"01","001","00007","01",p,"0133","0000",25
"01","001","00007","01",n,"0000","0000",23
"01","001","00007","01",i,"0000","0000",2
"01","001","00007","01",r,"0000","0000",1
"01","001","00008","01",p,"0135","0000",3644
"01","001","00008","01",p,"0131","0000",980
"01","001","00008","01",p,"0138","0000",557
"01","001","00008","01",p,"0132","0000",230
"01","001","00008","01",p,"0137","0000",147
"01","001","00008","01",b,"0000","0000",51
"01","001","00008","01",p,"0133","0000",35
"01","001","00008","01",n,"0000","0000",19
"01","001","00008","01",i,"0000","0000",3
"01","001","00008","01",r,"0000","0000",1
"01","001","00009","01",p,"0135","0000",4430
"01","001","00009","01",p,"0131","0000",1577
"01","001","00009","01",p,"0138","0000",966
"01","001","00009","01",p,"0137","0000",254
"01","001","00009","01",p,"0132","0000",235
"01","001","00009","01",b,"0000","0000",67
"01","001","00009","01",p,"0133","0000",66
"01","001","00009","01",n,"0000","0000",57
"01","001","00009","01",r,"0000","0000",3
"01","001","00009","01",i,"0000","0000","0"
"01","001","00010","01",p,"0135","0000",4924
"01","001","00010","01",p,"0131","0000",1837
"01","001","00010","01",p,"0138","0000",1041
"01","001","00010","01",p,"0132","0000",413
"01","001","00010","01",p,"0137","0000",292
"01","001","00010","01",b,"0000","0000",67
"01","001","00010","01",n,"0000","0000",47
"01","001","00010","01",p,"0133","0000",47
"01","001","00010","01",i,"0000","0000",3
"01","001","00010","01",r,"0000","0000","0"
"01","001","00011","01",p,"0135","0000",4097
"01","001","00011","01",p,"0131","0000",2402
"01","001","00011","01",p,"0138","0000",1233
"01","001","00011","01",p,"0132","0000",437
"01","001","00011","01",p,"0137","0000",424
"01","001","00011","01",b,"0000","0000",116
"01","001","00011","01",p,"0133","0000",69
"01","001","00011","01",n,"0000","0000",45
"01","001","00011","01",i,"0000","0000","0"
"01","001","00011","01",r,"0000","0000","0"
"01","001","00012","01",p,"0135","0000",3826
"01","001","00012","01",p,"0131","0000",2284
"01","001","00012","01",p,"0138","0000",1303
"01","001","00012","01",p,"0137","0000",403
"01","001","00012","01",p,"0132","0000",374
"01","001","00012","01",b,"0000","0000",84
"01","001","00012","01",p,"0133","0000",61
"01","001","00012","01",n,"0000","0000",54
"01","001","00012","01",i,"0000","0000","0"
"01","001","00012","01",r,"0000","0000","0"
"01","001","00013","01",p,"0135","0000",4163
"01","001","00013","01",p,"0131","0000",2605
"01","001","00013","01",p,"0138","0000",1530
"01","001","00013","01",p,"0137","0000",506
"01","001","00013","01",p,"0132","0000",419
"01","001","00013","01",b,"0000","0000",128
"01","001","00013","01",p,"0133","0000",74
"01","001","00013","01",n,"0000","0000",50
"01","001","00013","01",i,"0000","0000","0"
"01","001","00013","01",r,"0000","0000","0"
"01","001","00014","01",p,"0135","0000",1844
"01","001","00014","01",p,"0131","0000",941
"01","001","00014","01",p,"0138","0000",511
"01","001","00014","01",p,"0132","0000",141
"01","001","00014","01",p,"0137","0000",137
"01","001","00014","01",n,"0000","0000",31
"01","001","00014","01",b,"0000","0000",28
"01","001","00014","01",p,"0133","0000",26
"01","001","00014","01",i,"0000","0000","0"
"01","001","00014","01",r,"0000","0000","0"
"01","001","00015","01",p,"0135","0000",2369
"01","001","00015","01",p,"0131","0000",2022
"01","001","00015","01",p,"0138","0000",928
"01","001","00015","01",p,"0137","0000",361
"01","001","00015","01",p,"0132","0000",283
"01","001","00015","01",b,"0000","0000",83
"01","001","00015","01",p,"0133","0000",79
"01","001","00015","01",n,"0000","0000",38
"01","001","00015","01",r,"0000","0000",2
"01","001","00015","01",i,"0000","0000",1
"01","001","00016","01",p,"0135","0000",2559
"01","001","00016","01",p,"0131","0000",1897
"01","001","00016","01",p,"0138","0000",891
"01","001","00016","01",p,"0137","0000",323
"01","001","00016","01",p,"0132","0000",273
"01","001","00016","01",b,"0000","0000",73
"01","001","00016","01",n,"0000","0000",65
"01","001","00016","01",p,"0133","0000",39
"01","001","00016","01",r,"0000","0000",2
"01","001","00016","01",i,"0000","0000","0"
"01","001","00017","01",p,"0135","0000",3666
"01","001","00017","01",p,"0131","0000",2756
"01","001","00017","01",p,"0138","0000",1528
"01","001","00017","01",p,"0137","0000",461
"01","001","00017","01",p,"0132","0000",406
"01","001","00017","01",b,"0000","0000",107
"01","001","00017","01",p,"0133","0000",82
"01","001","00017","01",n,"0000","0000",57
"01","001","00017","01",r,"0000","0000",4
"01","001","00017","01",i,"0000","0000","0"
"01","001","00018","01",p,"0135","0000",2172
"01","001","00018","01",p,"0131","0000",1786
"01","001","00018","01",p,"0138","0000",982
"01","001","00018","01",p,"0137","0000",288
"01","001","00018","01",p,"0132","0000",183
"01","001","00018","01",b,"0000","0000",55
"01","001","00018","01",p,"0133","0000",55
"01","001","00018","01",n,"0000","0000",43
"01","001","00018","01",i,"0000","0000",4
"01","001","00018","01",r,"0000","0000","0"
"01","001","00019","01",p,"0135","0000",3223
"01","001","00019","01",p,"0131","0000",2727
"01","001","00019","01",p,"0138","0000",1476
"01","001","00019","01",p,"0137","0000",379
"01","001","00019","01",p,"0132","0000",261
"01","001","00019","01",b,"0000","0000",87
"01","001","00019","01",p,"0133","0000",75
"01","001","00019","01",n,"0000","0000",56
"01","001","00019","01",i,"0000","0000",4
"01","001","00019","01",r,"0000","0000",1
"01","002","00020","01",p,"0135","0000",4055
"01","002","00020","01",p,"0131","0000",942
"01","002","00020","01",p,"0138","0000",444
"01","002","00020","01",p,"0132","0000",156
"01","002","00020","01",p,"0137","0000",104
"01","002","00020","01",b,"0000","0000",37
"01","002","00020","01",n,"0000","0000",25
"01","002","00020","01",p,"0133","0000",21
"01","002","00020","01",r,"0000","0000",2
"01","002","00020","01",i,"0000","0000","0"
"01","002","00021","01",p,"0135","0000",7940
"01","002","00021","01",p,"0131","0000",824
"01","002","00021","01",p,"0138","0000",618
"01","002","00021","01",p,"0132","0000",217
"01","002","00021","01",p,"0137","0000",116
"01","002","00021","01",b,"0000","0000",52
"01","002","00021","01",p,"0133","0000",34
"01","002","00021","01",n,"0000","0000",25
"01","002","00021","01",r,"0000","0000",4
"01","002","00021","01",i,"0000","0000","0"
"01","002","00022","01",p,"0135","0000",8333
"01","002","00022","01",p,"0131","0000",1865
"01","002","00022","01",p,"0138","0000",1100
"01","002","00022","01",p,"0132","0000",695
"01","002","00022","01",p,"0137","0000",352
"01","002","00022","01",b,"0000","0000",87
"01","002","00022","01",p,"0133","0000",56
"01","002","00022","01",n,"0000","0000",48
"01","002","00022","01",r,"0000","0000",4
"01","002","00022","01",i,"0000","0000",2
"01","002","00023","01",p,"0135","0000",10397
"01","002","00023","01",p,"0131","0000",2348
"01","002","00023","01",p,"0138","0000",1502
"01","002","00023","01",p,"0132","0000",758
"01","002","00023","01",p,"0137","0000",427
"01","002","00023","01",b,"0000","0000",113
"01","002","00023","01",n,"0000","0000",73
"01","002","00023","01",p,"0133","0000",64
"01","002","00023","01",r,"0000","0000",2
"01","002","00023","01",i,"0000","0000","0"
"01","002","00024","01",p,"0135","0000",7325
"01","002","00024","01",p,"0131","0000",1260
"01","002","00024","01",p,"0138","0000",784
"01","002","00024","01",p,"0132","0000",424
"01","002","00024","01",p,"0137","0000",255
"01","002","00024","01",b,"0000","0000",80
"01","002","00024","01",p,"0133","0000",46
"01","002","00024","01",n,"0000","0000",35
"01","002","00024","01",r,"0000","0000",5
"01","002","00024","01",i,"0000","0000","0"
"01","002","00025","01",p,"0135","0000",7198
"01","002","00025","01",p,"0131","0000",979
"01","002","00025","01",p,"0138","0000",685
"01","002","00025","01",p,"0132","0000",341
"01","002","00025","01",p,"0137","0000",177
"01","002","00025","01",b,"0000","0000",43
"01","002","00025","01",n,"0000","0000",41
"01","002","00025","01",p,"0133","0000",27
"01","002","00025","01",r,"0000","0000",4
"01","002","00025","01",i,"0000","0000","0"
"01","002","00026","01",p,"0135","0000",9772
"01","002","00026","01",p,"0131","0000",1273
"01","002","00026","01",p,"0138","0000",853
"01","002","00026","01",p,"0132","0000",407
"01","002","00026","01",p,"0137","0000",195
"01","002","00026","01",b,"0000","0000",58
"01","002","00026","01",n,"0000","0000",47
"01","002","00026","01",p,"0133","0000",47
"01","002","00026","01",r,"0000","0000",2
"01","002","00026","01",i,"0000","0000","0"
"01","002","00027","01",p,"0135","0000",6331
"01","002","00027","01",p,"0131","0000",1525
"01","002","00027","01",p,"0138","0000",919
"01","002","00027","01",p,"0132","0000",465
"01","002","00027","01",p,"0137","0000",331
"01","002","00027","01",b,"0000","0000",62
"01","002","00027","01",p,"0133","0000",58
"01","002","00027","01",n,"0000","0000",45
"01","002","00027","01",r,"0000","0000",11
"01","002","00027","01",i,"0000","0000","0"
"01","002","00028","01",p,"0135","0000",7839
"01","002","00028","01",p,"0131","0000",2573
"01","002","00028","01",p,"0138","0000",1432
"01","002","00028","01",p,"0132","0000",831
"01","002","00028","01",p,"0137","0000",557
"01","002","00028","01",b,"0000","0000",113
"01","002","00028","01",p,"0133","0000",72
"01","002","00028","01",n,"0000","0000",64
"01","002","00028","01",r,"0000","0000",1
"01","002","00028","01",i,"0000","0000","0"
"01","002","00029","01",p,"0135","0000",5273
"01","002","00029","01",p,"0131","0000",1735
"01","002","00029","01",p,"0138","0000",1008
"01","002","00029","01",p,"0132","0000",568
"01","002","00029","01",p,"0137","0000",329
"01","002","00029","01",b,"0000","0000",104
"01","002","00029","01",p,"0133","0000",45
"01","002","00029","01",n,"0000","0000",37
"01","002","00029","01",r,"0000","0000",2
"01","002","00029","01",i,"0000","0000","0"
"01","003","00030","01",p,"0135","0000",4200
"01","003","00030","01",p,"0131","0000",1915
"01","003","00030","01",p,"0138","0000",1239
"01","003","00030","01",p,"0132","0000",400
"01","003","00030","01",p,"0137","0000",376
"01","003","00030","01",b,"0000","0000",91
"01","003","00030","01",p,"0133","0000",53
"01","003","00030","01",n,"0000","0000",52
"01","003","00030","01",r,"0000","0000",2
"01","003","00030","01",i,"0000","0000","0"
"01","003","00031","01",p,"0135","0000",4740
"01","003","00031","01",p,"0131","0000",2102
"01","003","00031","01",p,"0138","0000",1302
"01","003","00031","01",p,"0132","0000",462
"01","003","00031","01",p,"0137","0000",387
"01","003","00031","01",b,"0000","0000",86
"01","003","00031","01",n,"0000","0000",64
"01","003","00031","01",p,"0133","0000",64
"01","003","00031","01",i,"0000","0000",5
"01","003","00031","01",r,"0000","0000",2
"01","003","00032","01",p,"0135","0000",4160
"01","003","00032","01",p,"0131","0000",2028
"01","003","00032","01",p,"0138","0000",1147
"01","003","00032","01",p,"0132","0000",436
"01","003","00032","01",p,"0137","0000",388
"01","003","00032","01",b,"0000","0000",77
"01","003","00032","01",p,"0133","0000",77
"01","003","00032","01",n,"0000","0000",55
"01","003","00032","01",r,"0000","0000",5
"01","003","00032","01",i,"0000","0000","0"
"01","003","00033","01",p,"0135","0000",3329
"01","003","00033","01",p,"0131","0000",1842
"01","003","00033","01",p,"0138","0000",1153
"01","003","00033","01",p,"0137","0000",364
"01","003","00033","01",p,"0132","0000",328
"01","003","00033","01",b,"0000","0000",94
"01","003","00033","01",p,"0133","0000",53
"01","003","00033","01",n,"0000","0000",51
"01","003","00033","01",i,"0000","0000","0"
"01","003","00033","01",r,"0000","0000","0"
"01","003","00034","01",p,"0135","0000",4872
"01","003","00034","01",p,"0131","0000",2727
"01","003","00034","01",p,"0138","0000",1773
"01","003","00034","01",p,"0132","0000",539
"01","003","00034","01",p,"0137","0000",528
"01","003","00034","01",b,"0000","0000",132
"01","003","00034","01",p,"0133","0000",88
"01","003","00034","01",n,"0000","0000",77
"01","003","00034","01",i,"0000","0000",4
"01","003","00034","01",r,"0000","0000",4
"01","003","00035","01",p,"0135","0000",4168
"01","003","00035","01",p,"0131","0000",2664
"01","003","00035","01",p,"0138","0000",1755
"01","003","00035","01",p,"0137","0000",540
"01","003","00035","01",p,"0132","0000",493
"01","003","00035","01",b,"0000","0000",96
"01","003","00035","01",p,"0133","0000",84
"01","003","00035","01",n,"0000","0000",60
"01","003","00035","01",i,"0000","0000",6
"01","003","00035","01",r,"0000","0000",1
"01","003","00036","01",p,"0135","0000",2458
"01","003","00036","01",p,"0131","0000",2028
"01","003","00036","01",p,"0138","0000",1211
"01","003","00036","01",p,"0137","0000",353
"01","003","00036","01",p,"0132","0000",281
"01","003","00036","01",b,"0000","0000",73
"01","003","00036","01",p,"0133","0000",59
"01","003","00036","01",n,"0000","0000",47
"01","003","00036","01",i,"0000","0000",3
"01","003","00036","01",r,"0000","0000","0"
"01","003","00037","01",p,"0135","0000",3503
"01","003","00037","01",p,"0131","0000",2364
"01","003","00037","01",p,"0138","0000",1561
"01","003","00037","01",p,"0137","0000",445
"01","003","00037","01",p,"0132","0000",379
"01","003","00037","01",b,"0000","0000",91
"01","003","00037","01",p,"0133","0000",84
"01","003","00037","01",n,"0000","0000",50
"01","003","00037","01",i,"0000","0000","0"
"01","003","00037","01",r,"0000","0000","0"
"01","003","00038","01",p,"0135","0000",4217
"01","003","00038","01",p,"0131","0000",2710
"01","003","00038","01",p,"0138","0000",1578
"01","003","00038","01",p,"0137","0000",486
"01","003","00038","01",p,"0132","0000",436
"01","003","00038","01",b,"0000","0000",108
"01","003","00038","01",p,"0133","0000",78
"01","003","00038","01",n,"0000","0000",35
"01","003","00038","01",i,"0000","0000",1
"01","003","00038","01",r,"0000","0000","0"
"01","003","00039","01",p,"0135","0000",4434
"01","003","00039","01",p,"0131","0000",2684
"01","003","00039","01",p,"0138","0000",1688
"01","003","00039","01",p,"0132","0000",564
"01","003","00039","01",p,"0137","0000",504
"01","003","00039","01",b,"0000","0000",116
"01","003","00039","01",p,"0133","0000",89
"01","003","00039","01",n,"0000","0000",73
"01","003","00039","01",r,"0000","0000",4
"01","003","00039","01",i,"0000","0000",3
"01","003","00040","01",p,"0135","0000",3231
"01","003","00040","01",p,"0131","0000",1986
"01","003","00040","01",p,"0138","0000",1238
"01","003","00040","01",p,"0137","0000",360
"01","003","00040","01",p,"0132","0000",332
"01","003","00040","01",b,"0000","0000",88
"01","003","00040","01",p,"0133","0000",68
"01","003","00040","01",n,"0000","0000",62
"01","003","00040","01",r,"0000","0000",2
"01","003","00040","01",i,"0000","0000","0"
"01","003","00041","01",p,"0135","0000",5797
"01","003","00041","01",p,"0131","0000",4102
"01","003","00041","01",p,"0138","0000",2464
"01","003","00041","01",p,"0137","0000",743
"01","003","00041","01",p,"0132","0000",645
"01","003","00041","01",b,"0000","0000",183
"01","003","00041","01",p,"0133","0000",133
"01","003","00041","01",n,"0000","0000",117
"01","003","00041","01",i,"0000","0000","0"
"01","003","00041","01",r,"0000","0000","0"
"01","003","00042","01",p,"0135","0000",5404
"01","003","00042","01",p,"0131","0000",3479
"01","003","00042","01",p,"0138","0000",2167
"01","003","00042","01",p,"0137","0000",694
"01","003","00042","01",p,"0132","0000",567
"01","003","00042","01",b,"0000","0000",160
"01","003","00042","01",n,"0000","0000",93
"01","003","00042","01",p,"0133","0000",93
"01","003","00042","01",r,"0000","0000",1
"01","003","00042","01",i,"0000","0000","0"
"01","004","00043","01",p,"0135","0000",3976
"01","004","00043","01",p,"0131","0000",2700
"01","004","00043","01",p,"0138","0000",1620
"01","004","00043","01",p,"0137","0000",518
"01","004","00043","01",p,"0132","0000",447
"01","004","00043","01",b,"0000","0000",119
"01","004","00043","01",p,"0133","0000",69
"01","004","00043","01",n,"0000","0000",53
"01","004","00043","01",i,"0000","0000",1
"01","004","00043","01",r,"0000","0000",1
"01","004","00044","01",p,"0135","0000",3196
"01","004","00044","01",p,"0131","0000",2065
"01","004","00044","01",p,"0138","0000",1354
"01","004","00044","01",p,"0137","0000",381
"01","004","00044","01",p,"0132","0000",363
"01","004","00044","01",r,"0000","0000",284
"01","004","00044","01",b,"0000","0000",65
"01","004","00044","01",n,"0000","0000",61
"01","004","00044","01",p,"0133","0000",56
"01","004","00044","01",i,"0000","0000","0"
"01","004","00045","01",p,"0135","0000",2164
"01","004","00045","01",p,"0131","0000",1641
"01","004","00045","01",p,"0138","0000",784
"01","004","00045","01",p,"0137","0000",272
"01","004","00045","01",p,"0132","0000",165
"01","004","00045","01",b,"0000","0000",62
"01","004","00045","01",n,"0000","0000",44
"01","004","00045","01",p,"0133","0000",42
"01","004","00045","01",i,"0000","0000","0"
"01","004","00045","01",r,"0000","0000","0"
"01","004","00046","01",p,"0135","0000",2083
"01","004","00046","01",p,"0131","0000",1468
"01","004","00046","01",p,"0138","0000",839
"01","004","00046","01",p,"0137","0000",265
"01","004","00046","01",p,"0132","0000",179
"01","004","00046","01",b,"0000","0000",53
"01","004","00046","01",p,"0133","0000",39
"01","004","00046","01",n,"0000","0000",35
"01","004","00046","01",i,"0000","0000","0"
"01","004","00046","01",r,"0000","0000","0"
"01","004","00047","01",p,"0131","0000",5749
"01","004","00047","01",p,"0135","0000",2301
"01","004","00047","01",p,"0138","0000",1822
"01","004","00047","01",p,"0137","0000",367
"01","004","00047","01",p,"0132","0000",161
"01","004","00047","01",b,"0000","0000",150
"01","004","00047","01",p,"0133","0000",74
"01","004","00047","01",n,"0000","0000",50
"01","004","00047","01",i,"0000","0000",5
"01","004","00047","01",r,"0000","0000",1
"01","004","00048","01",p,"0135","0000",4955
"01","004","00048","01",p,"0131","0000",2910
"01","004","00048","01",p,"0138","0000",1562
"01","004","00048","01",p,"0137","0000",618
"01","004","00048","01",p,"0132","0000",458
"01","004","00048","01",p,"0133","0000",195
"01","004","00048","01",b,"0000","0000",133
"01","004","00048","01",n,"0000","0000",65
"01","004","00048","01",r,"0000","0000",1
"01","004","00048","01",i,"0000","0000","0"
"01","004","00049","01",p,"0135","0000",4132
"01","004","00049","01",p,"0131","0000",3016
"01","004","00049","01",p,"0138","0000",1602
"01","004","00049","01",p,"0137","0000",461
"01","004","00049","01",p,"0132","0000",358
"01","004","00049","01",b,"0000","0000",121
"01","004","00049","01",n,"0000","0000",76
"01","004","00049","01",p,"0133","0000",73
"01","004","00049","01",i,"0000","0000",1
"01","004","00049","01",r,"0000","0000","0"
"01","004","00050","01",p,"0135","0000",5865
"01","004","00050","01",p,"0131","0000",2627
"01","004","00050","01",p,"0138","0000",1489
"01","004","00050","01",p,"0132","0000",526
"01","004","00050","01",p,"0137","0000",494
"01","004","00050","01",b,"0000","0000",151
"01","004","00050","01",n,"0000","0000",79
"01","004","00050","01",p,"0133","0000",66
"01","004","00050","01",r,"0000","0000",2
"01","004","00050","01",i,"0000","0000","0"
"01","004","00051","01",p,"0135","0000",4377
"01","004","00051","01",p,"0131","0000",1901
"01","004","00051","01",p,"0138","0000",1206
"01","004","00051","01",p,"0132","0000",332
"01","004","00051","01",p,"0137","0000",313
"01","004","00051","01",b,"0000","0000",98
"01","004","00051","01",n,"0000","0000",71
"01","004","00051","01",p,"0133","0000",56
"01","004","00051","01",r,"0000","0000",13
"01","004","00051","01",i,"0000","0000",2
"01","004","00052","01",p,"0135","0000",3400
"01","004","00052","01",p,"0131","0000",3196
"01","004","00052","01",p,"0138","0000",1628
"01","004","00052","01",p,"0137","0000",443
"01","004","00052","01",p,"0132","0000",256
"01","004","00052","01",b,"0000","0000",95
"01","004","00052","01",p,"0133","0000",92
"01","004","00052","01",n,"0000","0000",73
"01","004","00052","01",i,"0000","0000",7
"01","004","00052","01",r,"0000","0000","0"
"01","004","00053","01",p,"0135","0000",4064
"01","004","00053","01",p,"0131","0000",3906
"01","004","00053","01",p,"0138","0000",2038
"01","004","00053","01",p,"0137","0000",497
"01","004","00053","01",p,"0132","0000",352
"01","004","00053","01",b,"0000","0000",139
"01","004","00053","01",p,"0133","0000",113
"01","004","00053","01",n,"0000","0000",89
"01","004","00053","01",i,"0000","0000",6
"01","004","00053","01",r,"0000","0000",2
"01","004","00054","01",p,"0135","0000",4970
"01","004","00054","01",p,"0131","0000",3355
"01","004","00054","01",p,"0138","0000",1791
"01","004","00054","01",p,"0137","0000",530
"01","004","00054","01",p,"0132","0000",500
"01","004","00054","01",n,"0000","0000",94
"01","004","00054","01",b,"0000","0000",90
"01","004","00054","01",p,"0133","0000",81
"01","004","00054","01",i,"0000","0000","0"
"01","004","00054","01",r,"0000","0000","0"
"01","004","00055","01",p,"0135","0000",2825
"01","004","00055","01",p,"0131","0000",2404
"01","004","00055","01",p,"0138","0000",1450
"01","004","00055","01",p,"0137","0000",295
"01","004","00055","01",p,"0132","0000",223
"01","004","00055","01",p,"0133","0000",82
"01","004","00055","01",n,"0000","0000",80
"01","004","00055","01",b,"0000","0000",78
"01","004","00055","01",r,"0000","0000",1
"01","004","00055","01",i,"0000","0000","0"
"01","004","00056","01",p,"0135","0000",2604
"01","004","00056","01",p,"0131","0000",2266
"01","004","00056","01",p,"0138","0000",1463
"01","004","00056","01",p,"0137","0000",319
"01","004","00056","01",p,"0132","0000",226
"01","004","00056","01",b,"0000","0000",81
"01","004","00056","01",p,"0133","0000",69
"01","004","00056","01",n,"0000","0000",50
"01","004","00056","01",i,"0000","0000",2
"01","004","00056","01",r,"0000","0000","0"
"01","004","00057","01",p,"0135","0000",5905
"01","004","00057","01",p,"0131","0000",4032
"01","004","00057","01",p,"0138","0000",2934
"01","004","00057","01",p,"0137","0000",739
"01","004","00057","01",p,"0132","0000",584
"01","004","00057","01",b,"0000","0000",168
"01","004","00057","01",p,"0133","0000",161
"01","004","00057","01",n,"0000","0000",97
"01","004","00057","01",r,"0000","0000",5
"01","004","00057","01",i,"0000","0000","0"
"01","005","00058","01",p,"0135","0000",4677
"01","005","00058","01",p,"0131","0000",3227
"01","005","00058","01",p,"0138","0000",2145
"01","005","00058","01",p,"0137","0000",582
"01","005","00058","01",p,"0132","0000",534
"01","005","00058","01",b,"0000","0000",113
"01","005","00058","01",n,"0000","0000",97
"01","005","00058","01",p,"0133","0000",92
"01","005","00058","01",i,"0000","0000","0"
"01","005","00058","01",r,"0000","0000","0"
"01","005","00059","01",p,"0135","0000",4201
"01","005","00059","01",p,"0131","0000",3025
"01","005","00059","01",p,"0138","0000",1816
"01","005","00059","01",p,"0137","0000",558
"01","005","00059","01",p,"0132","0000",537
"01","005","00059","01",b,"0000","0000",108
"01","005","00059","01",p,"0133","0000",91
"01","005","00059","01",n,"0000","0000",74
"01","005","00059","01",r,"0000","0000",2
"01","005","00059","01",i,"0000","0000","0"
"01","005","00060","01",p,"0135","0000",5185
"01","005","00060","01",p,"0131","0000",3253
"01","005","00060","01",p,"0138","0000",1926
"01","005","00060","01",p,"0132","0000",657
"01","005","00060","01",p,"0137","0000",655
"01","005","00060","01",b,"0000","0000",137
"01","005","00060","01",p,"0133","0000",89
"01","005","00060","01",n,"0000","0000",64
"01","005","00060","01",r,"0000","0000",2
"01","005","00060","01",i,"0000","0000","0"
"01","005","00061","01",p,"0135","0000",5995
"01","005","00061","01",p,"0131","0000",2900
"01","005","00061","01",p,"0138","0000",1762
"01","005","00061","01",p,"0132","0000",762
"01","005","00061","01",p,"0137","0000",572
"01","005","00061","01",b,"0000","0000",133
"01","005","00061","01",p,"0133","0000",72
"01","005","00061","01",n,"0000","0000",64
"01","005","00061","01",r,"0000","0000",9
"01","005","00061","01",i,"0000","0000",3
"01","005","00062","01",p,"0135","0000",3319
"01","005","00062","01",p,"0131","0000",2155
"01","005","00062","01",p,"0138","0000",1302
"01","005","00062","01",p,"0137","0000",451
"01","005","00062","01",p,"0132","0000",437
"01","005","00062","01",b,"0000","0000",110
"01","005","00062","01",p,"0133","0000",62
"01","005","00062","01",n,"0000","0000",40
"01","005","00062","01",r,"0000","0000",8
"01","005","00062","01",i,"0000","0000",1
"01","005","00063","01",p,"0135","0000",7420
"01","005","00063","01",p,"0131","0000",3971
"01","005","00063","01",p,"0138","0000",2519
"01","005","00063","01",p,"0132","0000",887
"01","005","00063","01",p,"0137","0000",870
"01","005","00063","01",b,"0000","0000",187
"01","005","00063","01",p,"0133","0000",111
"01","005","00063","01",n,"0000","0000",86
"01","005","00063","01",r,"0000","0000",1
"01","005","00063","01",i,"0000","0000","0"
"01","005","00064","01",p,"0135","0000",7797
"01","005","00064","01",p,"0131","0000",4436
"01","005","00064","01",p,"0138","0000",2556
"01","005","00064","01",p,"0132","0000",1058
"01","005","00064","01",p,"0137","0000",893
"01","005","00064","01",b,"0000","0000",177
"01","005","00064","01",p,"0133","0000",121
"01","005","00064","01",n,"0000","0000",111
"01","005","00064","01",r,"0000","0000",3
"01","005","00064","01",i,"0000","0000","0"
"01","005","00065","01",p,"0135","0000",4938
"01","005","00065","01",p,"0131","0000",2789
"01","005","00065","01",p,"0138","0000",1485
"01","005","00065","01",p,"0132","0000",622
"01","005","00065","01",p,"0137","0000",567
"01","005","00065","01",b,"0000","0000",142
"01","005","00065","01",p,"0133","0000",80
"01","005","00065","01",n,"0000","0000",61
"01","005","00065","01",i,"0000","0000",2
"01","005","00065","01",r,"0000","0000",1
"01","005","00066","01",p,"0135","0000",4801
"01","005","00066","01",p,"0131","0000",2569
"01","005","00066","01",p,"0138","0000",1536
